node_id,word,definition,cluster,x,y,z,ERROR SYMPTOMS,TROUBLESHOOTING,PRIMARY CATEGORY,SUB CATEGORY,CORE,CORE 1: DOMAIN,CORE 2: DOMAIN
W95,"Administrators, Run as",,28,-0.16625071831745072,0.8392628024028018,-0.5176858576027814,"A technician opens the command prompt to run system utilities like ""sfc /scannow"" or ""chkdsk"", but the utility fails to execute, returning an explicit error message stating: ""You must be an administrator running an elevated console session.""","Right-click the program shortcut icon or the Command Prompt executable, select Run as administrator from the context menu, and click ""Yes"" on the User Account Control (UAC) safety pop-up window to launch the elevated program version.",Operating Systems Management,Windows Command-Line Utilities,CORE 2,,OPERATING SYSTEMS
W223,Best practices: Administrator accounts,,28,-0.17978554017962847,0.8239494663008115,-0.5373866731925228,"A helpdesk technician downloads a malicious email attachment while logged directly into a workstation using full administrator credentials, allowing malware to instantly execute and compromise the entire operating system kernel.",Enforce a strict administrative policy requiring technicians to use standard unprivileged user accounts for standard business activities; mandate that they elevate their privileges using the explicit instruction “Run as administrator” or the command “sudo” only when performing authorized system modifications.,Network Security & Access Control,Operational Security Best Practices,CORE 2,,SECURITY
W232,Best practices: User permissions,,28,-0.1867619195107932,0.8387665881871206,-0.5114592808441171,A standard data entry employee accidentally navigates into a sensitive corporate folder share and deletes structural accounting spreadsheets because their account had write and delete privileges.,"Remove standard user accounts from local and domain administrator security groups; assign folder access permissions using targeted Active Directory (AD) security groups rather than individual profiles, and set access constraints to read-only whenever possible.",Network Security & Access Control,Operational Security Best Practices,CORE 2,,SECURITY
W233,Best practices: User usernames,,28,-0.16008211921494586,0.8329914908653621,-0.5296214603408299,"An organization formats high-privilege usernames with obvious prefixes like “admin_jjackson”, allowing external cyberattackers to easily identify high-value targets for brute-force credential attacks.","Implement a standardized naming format across the entire enterprise directory layout (such as first initial followed by last name, like “jjackson”); use alternative security tracking identifiers behind the scenes, and hide privilege levels from public profile names.",Network Security & Access Control,Operational Security Best Practices,CORE 2,,SECURITY
W540,Control Panel: User Accounts,,28,-0.1939574341073583,0.8251694272415867,-0.5305430520705005,Cannot change user passwords or lack of administrative privileges to perform system tasks.,"Open the “User Accounts” applet in the Control Panel to modify account settings; if locked out, you may need to boot into “Safe Mode” to use the built-in Administrator account.",Operating Systems,System Utilities,CORE 2,,OPERATING SYSTEMS
W665,Disabling: Guest accounts,,28,-0.17105758517537897,0.8437449633067454,-0.508757053463111,"Unauthorized access to the local machine without a password, or security auditing tools flagging guest accounts as an active vulnerability.","Open “Computer Management” (compmgmt.msc), navigate to “Local Users and Groups > Users”, right-click the “Guest” account, select “Properties”, and check the “Account is disabled” box.",Security,User Account Management,CORE 2,,SECURITY
W1010,Group policies,,28,-0.16904005932781757,0.8235753112518892,-0.5414325119890769,"Users cannot access control panel settings, restricted software launches, or unintended background changes occur on corporate workstations.","Use the “Group Policy Management Console” (GPMC) on a domain controller to view linked GPOs (Group Policy Objects), and use the “gpresult” command on the client to troubleshoot applied rules.",Operating System,Domain Management,CORE 2,,OPERATING SYSTEMS
W1012,"Groups, users, security",,28,-0.19722844907104975,0.8342577409812575,-0.5148931544406834,"Users cannot access shared files, or users have more permissions than required for their job roles.","Navigate to “Computer Management > Local Users and Groups” (or ADUC for domains), identify the user, and add them to or remove them from the appropriate security group (e.g., “Administrators”, “Users”, or “Guests”).",Security,Access Control,CORE 2,,SECURITY
W1014,Guest accounts,,28,-0.15611168883991663,0.8397209099953462,-0.5200941587098787,"A visitor is blocked from saving files, installing software, or accessing private personal documents.","If a user requires more access, create a standard user account; if the guest account is not working, enable it through the “Local Users and Groups” manager.",Operating System,Account Management,CORE 2,,OPERATING SYSTEMS
W1234,"Least privilege, principle of",,28,-0.18861106768035743,0.819757407619692,-0.540762108325942,"Standard staff personnel accounts possess administrative power to modify system security registries, or a single malware execution vectors across adjacent system root blocks because of oversized credentials.","Audit account permissions layout lists inside the Active Directory management console, strip away local administrator status mappings from generic end-user profile groups, and leverage UAC (User Account Control) prompts to enforce administrative authorization isolation gates.",Network Security & Access Control,Logical Security Controls,CORE 2,,SECURITY
W1262,Linux: Best practices,,28,-0.18313388694536403,0.8443198633402966,-0.5035731802045316,"Multi-user machines suffer security breaches due to weak password controls, or file systems crash because drive space fills up with unmanaged log files.","Enforce non-root execution rules via the tool ""sudo"", configure log rotation routines via ""logrotate"" script controllers, and schedule routine vulnerability scans.",Operating System,Linux Best Practices,CORE 2,,OPERATING SYSTEMS
W1296,Linux: Su command,,28,-0.15672214706171397,0.828178061734245,-0.5381071145064668,Administrative commands fail because standard user accounts lack system-level privileges to modify system configuration parameters.,"Enter the command string ""su -"" to start a clean login shell session as the root administrator, input the root master passphrase, and complete necessary configuration changes before exiting the elevated environment.",Operating System,Linux Command Line,CORE 2,,OPERATING SYSTEMS
W1297,Linux: Sudo command,,28,-0.20270489227798752,0.826517132495568,-0.5251477471510979,"Execution attempts return a warning message stating ""User is not in the sudoers file. This incident will be reported.""","Log in under a valid system administrator profile, access the system authorization configuration file by executing the command ""sudo visudo"", and append the targeted user account string name into the privileges grid matrix.",Operating System,Linux Command Line,CORE 2,,OPERATING SYSTEMS
W1330,Logical security: Principle of least privilege,,28,-0.1609063151700488,0.8461021754106884,-0.5081537823372937,Standard staff personnel accounts can modify system-level services or disable endpoint protection platforms.,"Run regular access audits across local security groups and Active Directory containers, move oversized user profiles out of administrative groups, and utilize explicit elevation prompts for system changes.",Network Security & Access Control,Logical Security Controls,CORE 2,,SECURITY
W1331,Logical security: Security groups,,28,-0.17562985088142125,0.8181179213416306,-0.5475739422753965,Individual users lack necessary folder access privileges despite their coworkers working on identical projects without connection issues.,"Launch the Active Directory Users and Computers configuration management panel, open the affected user account profile object properties, click onto the ""Member Of"" tracking tab layout, and add the missing security group allocation name to instantly grant standard permissions.",Network Security & Access Control,Logical Security Controls,CORE 2,,SECURITY
